,brand_name,model_name,os,popularity,best_price,lowest_price,highest_price,sellers_amount,screen_size,memory_size,battery_size,release_date,img_url1,img_url2,img_url3,img_url4,img_url5
26,Xiaomi,Redmi K30 6/128GB Purple,Android,582,8000,7850,8200,3,6.67,128,4500,20-May,/imagephone/xiaomi/xiaomi-redmi-k300-1.jpg,,,,
27,Xiaomi,Redmi Note 4 3/32GB (Gray),Android,669,2819,,,1,5.5,32,4100,16-Nov,/imagephone/xiaomi/xiaomi-redmi-note-4-mau-xam-1.jpg,/imagephone/xiaomi/xiaomi-redmi-note-4-mau-xam-2.jpg,/imagephone/xiaomi/xiaomi-redmi-note-4-mau-xam-3.jpg,/imagephone/xiaomi/xiaomi-redmi-note-4-mau-xam-4.jpg,/imagephone/xiaomi/xiaomi-redmi-note-4-mau-xam-5.jpg
28,Xiaomi,Redmi Note 4 3/64GB (Gold),Android,255,2931,,,1,5.5,64,4100,16-Sep,/imagephone/xiaomi/xiaomi-redmi-note-4-vang-dong-1.jpg,/imagephone/xiaomi/xiaomi-redmi-note-4-vang-dong-2.jpg,/imagephone/xiaomi/xiaomi-redmi-note-4-vang-dong-3.jpg,/imagephone/xiaomi/xiaomi-redmi-note-4-vang-dong-4.jpg,/imagephone/xiaomi/xiaomi-redmi-note-4-vang-dong-5.jpg
29,Xiaomi,Redmi Note 5 3/32GB Black,Android,937,3320,3316,3325,2,5.9,32,4000,18-May,/imagephone/xiaomi/xiaomi-redmi-note-5-mau-den-1.jpg,/imagephone/xiaomi/xiaomi-redmi-note-5-mau-den-2.jpg,/imagephone/xiaomi/xiaomi-redmi-note-5-mau-den-3.jpg,/imagephone/xiaomi/xiaomi-redmi-note-5-mau-den-4.jpg,/imagephone/xiaomi/xiaomi-redmi-note-5-mau-den-5.jpg
30,Xiaomi,Redmi Note 5 3/32GB Gold,Android,717,3671,3260,4779,4,5.9,32,4000,18-May,/imagephone/xiaomi/xiaomi-redmi-note-5-mau-vang-1.jpg,/imagephone/xiaomi/xiaomi-redmi-note-5-mau-vang-2.jpg,/imagephone/xiaomi/xiaomi-redmi-note-5-mau-vang-3.jpg,/imagephone/xiaomi/xiaomi-redmi-note-5-mau-vang-4.jpg,/imagephone/xiaomi/xiaomi-redmi-note-5-mau-vang-5.jpg
31,Xiaomi,Redmi Note 6 Pro 3/32GB Blue,Android,514,3599,,,1,6.26,32,4000,18-Oct,/imagephone/xiaomi/xiaomi-redmi-note-6-pro-xanh-1.jpg,/imagephone/xiaomi/xiaomi-redmi-note-6-pro-xanh-2.jpg,/imagephone/xiaomi/xiaomi-redmi-note-6-pro-xanh-3.jpg,/imagephone/xiaomi/xiaomi-redmi-note-6-pro-xanh-4.jpg,/imagephone/xiaomi/xiaomi-redmi-note-6-pro-xanh-5.jpg
32,Xiaomi,Redmi Note 6 Pro 4/64GB Rose Gold,Android,392,5010,4873,5147,2,6.26,64,4000,18-Oct,/imagephone/xiaomi/xiaomi-redmi-note-6-pro-hong-1.jpg,/imagephone/xiaomi/xiaomi-redmi-note-6-pro-hong-2.jpg,/imagephone/xiaomi/xiaomi-redmi-note-6-pro-hong-3.jpg,/imagephone/xiaomi/xiaomi-redmi-note-6-pro-hong-4.jpg,/imagephone/xiaomi/xiaomi-redmi-note-6-pro-hong-5.jpg
33,Xiaomi,Redmi Note 7 4/64GB Black,Android,1068,4323,4250,4459,3,6.3,64,4000,19-Jan,/imagephone/xiaomi/xiaomi-redmi-note-7-den-1.jpg,/imagephone/xiaomi/xiaomi-redmi-note-7-den-2.jpg,/imagephone/xiaomi/xiaomi-redmi-note-7-den-3.jpg,/imagephone/xiaomi/xiaomi-redmi-note-7-den-4.jpg,/imagephone/xiaomi/xiaomi-redmi-note-7-den-5.jpg
34,Xiaomi,Redmi Note 8 3/32GB Blue,Android,971,4304,4299,4309,2,6.3,32,4000,19-Nov,/imagephone/xiaomi/xiaomi-redmi-note-8-128gb-xanh-1.jpg,/imagephone/xiaomi/xiaomi-redmi-note-8-128gb-xanh-2.jpg,/imagephone/xiaomi/xiaomi-redmi-note-8-128gb-xanh-3.jpg,/imagephone/xiaomi/xiaomi-redmi-note-8-128gb-xanh-4.jpg,/imagephone/xiaomi/xiaomi-redmi-note-8-128gb-xanh-5.jpg
35,Xiaomi,Redmi Note 8 4/128GB Black,Android,912,5261,4999,5701,8,6.3,128,4000,19-Oct,/imagephone/xiaomi/xiaomi-redmi-note-8-den-1.jpg,/imagephone/xiaomi/xiaomi-redmi-note-8-den-2.jpg,/imagephone/xiaomi/xiaomi-redmi-note-8-den-3.jpg,/imagephone/xiaomi/xiaomi-redmi-note-8-den-4.jpg,/imagephone/xiaomi/xiaomi-redmi-note-8-den-5.jpg
