brand,model,processor_brand,processor_name,processor_gnrtn,ram_gb,ram_type,ssd,hdd,os,os_bit,graphic_card_gb,weight,display_size,warranty,Touchscreen,msoffice,latest_price,old_price,discount,star_rating,ratings,reviews,img_url1,img_url2,img_url3,img_url4,img_url5
ASUS,VivoBook,AMD,Ryzen 5,Missing,8 GB GB,DDR4,256 GB,1024 GB,Windows,32-bit,0,Casual,15.6,1,No,Yes,54990,78990,30,4.4,474,65,/imagelaptop/asus/asus-vivobook-1-1.jpg,/imagelaptop/asus/asus-vivobook-1-2.jpg,/imagelaptop/asus/asus-vivobook-1-3.jpg,/imagelaptop/asus/asus-vivobook-1-4.jpg,/imagelaptop/asus/asus-vivobook-1-5.jpg
ASUS,VivoBook,AMD,Ryzen 5,Missing,4 GB GB,DDR4,256 GB,1024 GB,Windows,64-bit,0,Casual,Missing,1,No,Yes,62990,74990,16,4.2,165,34,/imagelaptop/asus/asus-vivobook-1-1.jpg,/imagelaptop/asus/asus-vivobook-1-2.jpg,/imagelaptop/asus/asus-vivobook-1-3.jpg,/imagelaptop/asus/asus-vivobook-1-4.jpg,/imagelaptop/asus/asus-vivobook-1-5.jpg
ASUS,ROG,AMD,Ryzen 7,Missing,8 GB GB,DDR4,512 GB,0 GB,Windows,64-bit,4,Casual,15.6,0,No,No,71990,90990,20,4.5,144,16,/imagelaptop/asus/asus-rog-1-1.jpg,/imagelaptop/asus/asus-rog-1-2.jpg,/imagelaptop/asus/asus-rog-1-3.jpg,/imagelaptop/asus/asus-rog-1-4.jpg,/imagelaptop/asus/asus-rog-1-5.jpg
ASUS,ROG,AMD,Ryzen 7,Missing,8 GB GB,DDR4,512 GB,0 GB,Windows,64-bit,4,Casual,15.6,0,No,No,71990,90990,20,4.5,1810,235,/imagelaptop/asus/asus-rog-1-1.jpg,/imagelaptop/asus/asus-rog-1-2.jpg,/imagelaptop/asus/asus-rog-1-3.jpg,/imagelaptop/asus/asus-rog-1-4.jpg,/imagelaptop/asus/asus-rog-1-5.jpg
ASUS,ROG,AMD,Ryzen 7,Missing,4 GB GB,DDR5,512 GB,0 GB,Windows,64-bit,4,Casual,16,0,No,No,106990,132990,19,0,0,0,/imagelaptop/asus/asus-rog-1-1.jpg,/imagelaptop/asus/asus-rog-1-2.jpg,/imagelaptop/asus/asus-rog-1-3.jpg,/imagelaptop/asus/asus-rog-1-4.jpg,/imagelaptop/asus/asus-rog-1-5.jpg
ASUS,VivoBook,AMD,Ryzen 7,Missing,4 GB GB,DDR4,512 GB,0 GB,Windows,64-bit,0,Casual,16,1,No,No,92990,129990,28,4.7,25,4,/imagelaptop/asus/asus-vivobook-1-1.jpg,/imagelaptop/asus/asus-vivobook-1-2.jpg,/imagelaptop/asus/asus-vivobook-1-3.jpg,/imagelaptop/asus/asus-vivobook-1-4.jpg,/imagelaptop/asus/asus-vivobook-1-5.jpg
ASUS,VivoBook,AMD,Ryzen 7,Missing,4 GB GB,DDR4,512 GB,0 GB,Windows,64-bit,0,Casual,16,1,No,Yes,56990,74990,24,0,0,0,/imagelaptop/asus/asus-vivobook-1-1.jpg,/imagelaptop/asus/asus-vivobook-1-2.jpg,/imagelaptop/asus/asus-vivobook-1-3.jpg,/imagelaptop/asus/asus-vivobook-1-4.jpg,/imagelaptop/asus/asus-vivobook-1-5.jpg
ASUS,VivoBook,AMD,Ryzen 7,Missing,4 GB GB,DDR4,512 GB,0 GB,Windows,64-bit,0,Casual,Missing,1,No,No,63990,67551,5,4.2,77,7,/imagelaptop/asus/asus-vivobook-1-1.jpg,/imagelaptop/asus/asus-vivobook-1-2.jpg,/imagelaptop/asus/asus-vivobook-1-3.jpg,/imagelaptop/asus/asus-vivobook-1-4.jpg,/imagelaptop/asus/asus-vivobook-1-5.jpg
ASUS,ROG,AMD,Ryzen 7,Missing,4 GB GB,DDR5,512 GB,0 GB,Windows,32-bit,4,Casual,16,1,No,No,111990,132990,15,0,0,0,/imagelaptop/asus/asus-rog-1-1.jpg,/imagelaptop/asus/asus-rog-1-2.jpg,/imagelaptop/asus/asus-rog-1-3.jpg,/imagelaptop/asus/asus-rog-1-4.jpg,/imagelaptop/asus/asus-rog-1-5.jpg
ASUS,ROG,AMD,Ryzen 7,Missing,8 GB GB,LPDDR4X,1024 GB,0 GB,Windows,64-bit,4,Casual,14,0,No,No,72990,123990,41,4.6,198,24,/imagelaptop/asus/asus-rog-1-1.jpg,/imagelaptop/asus/asus-rog-1-2.jpg,/imagelaptop/asus/asus-rog-1-3.jpg,/imagelaptop/asus/asus-rog-1-4.jpg,/imagelaptop/asus/asus-rog-1-5.jpg
ASUS,Zenbook,AMD,Ryzen 7,Missing,16 GB GB,LPDDR4X,1024 GB,0 GB,Windows,64-bit,0,Casual,14,0,Yes,No,112990,140990,19,0,0,0,/imagelaptop/asus/asus-zenbook-1-1.jpg,/imagelaptop/asus/asus-zenbook-1-2.jpg,/imagelaptop/asus/asus-zenbook-1-3.jpg,/imagelaptop/asus/asus-zenbook-1-4.jpg,/imagelaptop/asus/asus-zenbook-1-5.jpg
ASUS,ROG,AMD,Ryzen 7,Missing,4 GB GB,DDR5,1024 GB,0 GB,Windows,32-bit,4,Casual,16,1,No,No,114990,145990,21,0,0,0,/imagelaptop/asus/asus-rog-1-1.jpg,/imagelaptop/asus/asus-rog-1-2.jpg,/imagelaptop/asus/asus-rog-1-3.jpg,/imagelaptop/asus/asus-rog-1-4.jpg,/imagelaptop/asus/asus-rog-1-5.jpg
ASUS,TUF,AMD,Ryzen 7,Missing,4 GB GB,DDR4,1024 GB,0 GB,Windows,32-bit,4,Gaming,Missing,0,No,No,95990,105990,9,4.7,57,3,/imagelaptop/asus/asus-tuf-1-1.jpg,/imagelaptop/asus/asus-tuf-1-2.jpg,/imagelaptop/asus/asus-tuf-1-3.jpg,/imagelaptop/asus/asus-tuf-1-4.jpg,/imagelaptop/asus/asus-tuf-1-5.jpg
ASUS,ROG,AMD,Ryzen 7,Missing,4 GB GB,DDR4,1024 GB,0 GB,Windows,64-bit,0,Casual,Missing,1,No,Yes,76990,116990,34,0,0,0,/imagelaptop/asus/asus-rog-1-1.jpg,/imagelaptop/asus/asus-rog-1-2.jpg,/imagelaptop/asus/asus-rog-1-3.jpg,/imagelaptop/asus/asus-rog-1-4.jpg,/imagelaptop/asus/asus-rog-1-5.jpg
ASUS,VivoBook,AMD,Ryzen 7,Missing,4 GB GB,DDR4,1024 GB,0 GB,Windows,64-bit,0,Casual,16,1,No,No,99990,137990,27,0,0,0,/imagelaptop/asus/asus-vivobook-1-1.jpg,/imagelaptop/asus/asus-vivobook-1-2.jpg,/imagelaptop/asus/asus-vivobook-1-3.jpg,/imagelaptop/asus/asus-vivobook-1-4.jpg,/imagelaptop/asus/asus-vivobook-1-5.jpg
ASUS,ROG,AMD,Ryzen 7,Missing,4 GB GB,DDR5,1024 GB,0 GB,Windows,64-bit,4,Casual,16,0,No,No,112990,142990,20,0,0,0,/imagelaptop/asus/asus-rog-1-1.jpg,/imagelaptop/asus/asus-rog-1-2.jpg,/imagelaptop/asus/asus-rog-1-3.jpg,/imagelaptop/asus/asus-rog-1-4.jpg,/imagelaptop/asus/asus-rog-1-5.jpg
ASUS,ROG,AMD,Ryzen 7,Missing,4 GB GB,DDR4,1024 GB,0 GB,Windows,64-bit,0,Casual,Missing,1,No,Yes,76000,126990,40,5,1,1,/imagelaptop/asus/asus-rog-1-1.jpg,/imagelaptop/asus/asus-rog-1-2.jpg,/imagelaptop/asus/asus-rog-1-3.jpg,/imagelaptop/asus/asus-rog-1-4.jpg,/imagelaptop/asus/asus-rog-1-5.jpg
ASUS,ROG,AMD,Ryzen 7,Missing,4 GB GB,LPDDR4X,1024 GB,0 GB,Windows,64-bit,4,Casual,16,1,Yes,No,99990,162990,38,4.4,77,15,/imagelaptop/asus/asus-rog-1-1.jpg,/imagelaptop/asus/asus-rog-1-2.jpg,/imagelaptop/asus/asus-rog-1-3.jpg,/imagelaptop/asus/asus-rog-1-4.jpg,/imagelaptop/asus/asus-rog-1-5.jpg
ASUS,Zephyrus,AMD,Ryzen 7,Missing,4 GB GB,DDR4,1024 GB,0 GB,Windows,64-bit,0,Casual,Missing,1,No,No,111000,137990,19,0,0,0,/imagelaptop/asus/asus-zephyrus-1-1.jpg,/imagelaptop/asus/asus-zephyrus-1-2.jpg,/imagelaptop/asus/asus-zephyrus-1-3.jpg,/imagelaptop/asus/asus-zephyrus-1-4.jpg,/imagelaptop/asus/asus-zephyrus-1-5.jpg
ASUS,ROG,AMD,Ryzen 9,Missing,16 GB GB,DDR4,1024 GB,0 GB,Windows,64-bit,6,Casual,15.6,1,No,No,135990,183990,26,0,0,0,/imagelaptop/asus/asus-rog-1-1.jpg,/imagelaptop/asus/asus-rog-1-2.jpg,/imagelaptop/asus/asus-rog-1-3.jpg,/imagelaptop/asus/asus-rog-1-4.jpg,/imagelaptop/asus/asus-rog-1-5.jpg
ASUS,ROG,AMD,Ryzen 9,Missing,16 GB GB,DDR4,1024 GB,0 GB,Windows,32-bit,0,Casual,15.6,1,No,No,154990,207990,25,4.6,194,42,/imagelaptop/asus/asus-rog-1-1.jpg,/imagelaptop/asus/asus-rog-1-2.jpg,/imagelaptop/asus/asus-rog-1-3.jpg,/imagelaptop/asus/asus-rog-1-4.jpg,/imagelaptop/asus/asus-rog-1-5.jpg
ASUS,ROG,AMD,Ryzen 9,Missing,16 GB GB,DDR4,1024 GB,0 GB,Windows,64-bit,8,Casual,15.6,1,No,Yes,199990,259990,23,4.7,9,2,/imagelaptop/asus/asus-rog-1-1.jpg,/imagelaptop/asus/asus-rog-1-2.jpg,/imagelaptop/asus/asus-rog-1-3.jpg,/imagelaptop/asus/asus-rog-1-4.jpg,/imagelaptop/asus/asus-rog-1-5.jpg
ASUS,ROG,AMD,Ryzen 9,Missing,16 GB GB,DDR4,1024 GB,0 GB,Windows,64-bit,4,Casual,15.6,0,No,No,114990,162990,29,4.6,28,4,/imagelaptop/asus/asus-rog-1-1.jpg,/imagelaptop/asus/asus-rog-1-2.jpg,/imagelaptop/asus/asus-rog-1-3.jpg,/imagelaptop/asus/asus-rog-1-4.jpg,/imagelaptop/asus/asus-rog-1-5.jpg
ASUS,ROG,AMD,Ryzen 9,Missing,16 GB GB,DDR4,1024 GB,0 GB,Windows,64-bit,6,Casual,15.6,1,No,Yes,129990,187990,30,4.3,204,35,/imagelaptop/asus/asus-rog-1-1.jpg,/imagelaptop/asus/asus-rog-1-2.jpg,/imagelaptop/asus/asus-rog-1-3.jpg,/imagelaptop/asus/asus-rog-1-4.jpg,/imagelaptop/asus/asus-rog-1-5.jpg
ASUS,ROG,AMD,Ryzen 9,Missing,16 GB GB,LPDDR4X,1024 GB,0 GB,Windows,64-bit,4,Casual,13.4,1,Yes,Yes,114990,175990,34,4.3,32,6,/imagelaptop/asus/asus-rog-1-1.jpg,/imagelaptop/asus/asus-rog-1-2.jpg,/imagelaptop/asus/asus-rog-1-3.jpg,/imagelaptop/asus/asus-rog-1-4.jpg,/imagelaptop/asus/asus-rog-1-5.jpg
ASUS,VivoBook,AMD,Ryzen 9,Missing,4 GB GB,DDR4,1024 GB,0 GB,Windows,64-bit,0,Casual,16,1,No,No,104990,142990,26,4.5,14,2,/imagelaptop/asus/asus-vivobook-1-1.jpg,/imagelaptop/asus/asus-vivobook-1-2.jpg,/imagelaptop/asus/asus-vivobook-1-3.jpg,/imagelaptop/asus/asus-vivobook-1-4.jpg,/imagelaptop/asus/asus-vivobook-1-5.jpg
ASUS,ROG,AMD,Ryzen 9,Missing,4 GB GB,LPDDR4X,1024 GB,0 GB,Windows,64-bit,4,Casual,16,1,Yes,No,114990,181990,36,4.7,14,1,/imagelaptop/asus/asus-rog-1-1.jpg,/imagelaptop/asus/asus-rog-1-2.jpg,/imagelaptop/asus/asus-rog-1-3.jpg,/imagelaptop/asus/asus-rog-1-4.jpg,/imagelaptop/asus/asus-rog-1-5.jpg
ASUS,ROG,AMD,Ryzen 9,Missing,4 GB GB,LPDDR4X,1024 GB,0 GB,Windows,64-bit,4,Casual,16,1,Yes,Yes,124990,175990,28,5,3,0,/imagelaptop/asus/asus-rog-1-1.jpg,/imagelaptop/asus/asus-rog-1-2.jpg,/imagelaptop/asus/asus-rog-1-3.jpg,/imagelaptop/asus/asus-rog-1-4.jpg,/imagelaptop/asus/asus-rog-1-5.jpg
ASUS,Zenbook,AMD,Ryzen 9,Missing,4 GB GB,LPDDR4X,1024 GB,0 GB,Windows,64-bit,0,Casual,16,0,Yes,No,134990,170990,21,0,0,0,/imagelaptop/asus/asus-zenbook-1-1.jpg,/imagelaptop/asus/asus-zenbook-1-2.jpg,/imagelaptop/asus/asus-zenbook-1-3.jpg,/imagelaptop/asus/asus-zenbook-1-4.jpg,/imagelaptop/asus/asus-zenbook-1-5.jpg
ASUS,Rog,AMD,Ryzen 9,Missing,4 GB GB,DDR4,1024 GB,0 GB,Windows,64-bit,0,Casual,16,1,No,No,129990,166990,22,0,0,0,/imagelaptop/asus/asus-rog-1-1.jpg,/imagelaptop/asus/asus-rog-1-2.jpg,/imagelaptop/asus/asus-rog-1-3.jpg,/imagelaptop/asus/asus-rog-1-4.jpg,/imagelaptop/asus/asus-rog-1-5.jpg
ASUS,ROG,AMD,Ryzen 9,Missing,4 GB GB,LPDDR4X,1024 GB,0 GB,Windows,64-bit,4,Casual,Missing,1,Yes,Yes,142990,201990,29,4,4,1,/imagelaptop/asus/asus-rog-1-1.jpg,/imagelaptop/asus/asus-rog-1-2.jpg,/imagelaptop/asus/asus-rog-1-3.jpg,/imagelaptop/asus/asus-rog-1-4.jpg,/imagelaptop/asus/asus-rog-1-5.jpg
ASUS,Zephyrus,AMD,Ryzen 9,Missing,4 GB GB,DDR4,1024 GB,0 GB,Windows,64-bit,0,Casual,16,1,No,No,121990,155990,21,0,0,0,/imagelaptop/asus/asus-zephyrus-1-1.jpg,/imagelaptop/asus/asus-zephyrus-1-2.jpg,/imagelaptop/asus/asus-zephyrus-1-3.jpg,/imagelaptop/asus/asus-zephyrus-1-4.jpg,/imagelaptop/asus/asus-zephyrus-1-5.jpg
ASUS,ROG,AMD,Ryzen 9,Missing,4 GB GB,LPDDR4X,1024 GB,0 GB,Windows,64-bit,4,Casual,Missing,1,Yes,Yes,124990,194990,35,4.2,44,12,/imagelaptop/asus/asus-rog-1-1.jpg,/imagelaptop/asus/asus-rog-1-2.jpg,/imagelaptop/asus/asus-rog-1-3.jpg,/imagelaptop/asus/asus-rog-1-4.jpg,/imagelaptop/asus/asus-rog-1-5.jpg
ASUS,ROG,AMD,Ryzen 9,Missing,4 GB GB,DDR4,1024 GB,0 GB,Windows,64-bit,6,Casual,16,0,No,No,141990,189990,25,4.2,61,13,/imagelaptop/asus/asus-rog-1-1.jpg,/imagelaptop/asus/asus-rog-1-2.jpg,/imagelaptop/asus/asus-rog-1-3.jpg,/imagelaptop/asus/asus-rog-1-4.jpg,/imagelaptop/asus/asus-rog-1-5.jpg
ASUS,VivoBook,AMD,Ryzen 9,Missing,4 GB GB,DDR4,1024 GB,0 GB,Windows,64-bit,4,Casual,16,1,No,No,162990,0,0,0,0,0,/imagelaptop/asus/asus-vivobook-1-1.jpg,/imagelaptop/asus/asus-vivobook-1-2.jpg,/imagelaptop/asus/asus-vivobook-1-3.jpg,/imagelaptop/asus/asus-vivobook-1-4.jpg,/imagelaptop/asus/asus-vivobook-1-5.jpg
ASUS,VivoBook,AMD,Ryzen 9,Missing,4 GB GB,DDR4,1024 GB,0 GB,Windows,64-bit,0,Casual,16,1,No,No,130500,162990,19,0,0,0,/imagelaptop/asus/asus-vivobook-1-1.jpg,/imagelaptop/asus/asus-vivobook-1-2.jpg,/imagelaptop/asus/asus-vivobook-1-3.jpg,/imagelaptop/asus/asus-vivobook-1-4.jpg,/imagelaptop/asus/asus-vivobook-1-5.jpg
ASUS,ROG,AMD,Ryzen 9,Missing,4 GB GB,LPDDR4X,1024 GB,0 GB,Windows,64-bit,4,Casual,Missing,1,Yes,Yes,234990,350990,33,0,0,0,/imagelaptop/asus/asus-rog-1-1.jpg,/imagelaptop/asus/asus-rog-1-2.jpg,/imagelaptop/asus/asus-rog-1-3.jpg,/imagelaptop/asus/asus-rog-1-4.jpg,/imagelaptop/asus/asus-rog-1-5.jpg
ASUS,ROG,AMD,Ryzen 9,Missing,4 GB GB,DDR4,1024 GB,0 GB,Windows,64-bit,0,Casual,16,1,No,No,135990,172990,21,0,0,0,/imagelaptop/asus/asus-rog-1-1.jpg,/imagelaptop/asus/asus-rog-1-2.jpg,/imagelaptop/asus/asus-rog-1-3.jpg,/imagelaptop/asus/asus-rog-1-4.jpg,/imagelaptop/asus/asus-rog-1-5.jpg
ASUS,ROG,AMD,Ryzen 9,Missing,4 GB GB,DDR4,1024 GB,0 GB,Windows,64-bit,0,Casual,16,1,No,No,144990,194990,25,0,0,0,/imagelaptop/asus/asus-rog-1-1.jpg,/imagelaptop/asus/asus-rog-1-2.jpg,/imagelaptop/asus/asus-rog-1-3.jpg,/imagelaptop/asus/asus-rog-1-4.jpg,/imagelaptop/asus/asus-rog-1-5.jpg
