brand,model,processor_brand,processor_name,processor_gnrtn,ram_gb,ram_type,ssd,hdd,os,os_bit,graphic_card_gb,weight,display_size,warranty,Touchscreen,msoffice,latest_price,old_price,discount,star_rating,ratings,reviews,img_url1,img_url2,img_url3,img_url4,img_url5
DELL,Vostro,Intel,Core i3,11th,4 GB GB,DDR4,256 GB,1024 GB,Windows,64-bit,0,ThinNlight,Missing,1,No,Yes,43590,57863,24,0,0,0,/imagelaptop/dell/dell-vostro-1-1.jpg,/imagelaptop/dell/dell-vostro-1-2.jpg,/imagelaptop/dell/dell-vostro-1-3.jpg,/imagelaptop/dell/dell-vostro-1-4.jpg,/imagelaptop/dell/dell-vostro-1-5.jpg
DELL,Vostro,Intel,Core i3,10th,4 GB GB,DDR4,256 GB,1024 GB,Windows,64-bit,0,ThinNlight,Missing,1,No,Yes,41390,51976,20,4.2,56,7,/imagelaptop/dell/dell-vostro-1-1.jpg,/imagelaptop/dell/dell-vostro-1-2.jpg,/imagelaptop/dell/dell-vostro-1-3.jpg,/imagelaptop/dell/dell-vostro-1-4.jpg,/imagelaptop/dell/dell-vostro-1-5.jpg
DELL,Vostro,Intel,Core i3,10th,4 GB GB,DDR4,256 GB,1024 GB,Windows,64-bit,0,ThinNlight,Missing,1,No,Yes,44290,57858,23,0,0,0,/imagelaptop/dell/dell-vostro-1-1.jpg,/imagelaptop/dell/dell-vostro-1-2.jpg,/imagelaptop/dell/dell-vostro-1-3.jpg,/imagelaptop/dell/dell-vostro-1-4.jpg,/imagelaptop/dell/dell-vostro-1-5.jpg
DELL,Inspiron,Intel,Core i3,11th,4 GB GB,DDR4,256 GB,1024 GB,Windows,64-bit,0,Casual,Missing,1,No,No,48999,57095,14,0,0,0,/imagelaptop/dell/dell-inspiron-2-1.jpg,/imagelaptop/dell/dell-inspiron-2-2.jpg,/imagelaptop/dell/dell-inspiron-2-3.jpg,/imagelaptop/dell/dell-inspiron-2-4.jpg,/imagelaptop/dell/dell-inspiron-2-5.jpg
DELL,Vostro,Intel,Core i3,11th,4 GB GB,DDR4,256 GB,1024 GB,Windows,64-bit,0,ThinNlight,Missing,1,No,Yes,39990,45810,12,3.9,170,11,/imagelaptop/dell/dell-vostro-1-1.jpg,/imagelaptop/dell/dell-vostro-1-2.jpg,/imagelaptop/dell/dell-vostro-1-3.jpg,/imagelaptop/dell/dell-vostro-1-4.jpg,/imagelaptop/dell/dell-vostro-1-5.jpg
DELL,XPS,Intel,Core i5,10th,8 GB GB,LPDDR4,0 GB,512 GB,DOS,32-bit,0,ThinNlight,Missing,1,No,No,139990,155720,10,0,0,0,/imagelaptop/dell/dell-XPS-1-1.jpg,/imagelaptop/dell/dell-XPS-1-2.jpg,/imagelaptop/dell/dell-XPS-1-3.jpg,/imagelaptop/dell/dell-XPS-1-4.jpg,/imagelaptop/dell/dell-XPS-1-5.jpg
DELL,Inspiron,Intel,Core i5,11th,8 GB GB,DDR4,256 GB,0 GB,Windows,64-bit,0,ThinNlight,Missing,0,No,No,55990,71578,21,3.3,3,0,/imagelaptop/dell/dell-inspiron-2-1.jpg,/imagelaptop/dell/dell-inspiron-2-2.jpg,/imagelaptop/dell/dell-inspiron-2-3.jpg,/imagelaptop/dell/dell-inspiron-2-4.jpg,/imagelaptop/dell/dell-inspiron-2-5.jpg
DELL,Inspiron,Intel,Core i5,11th,8 GB GB,DDR4,512 GB,0 GB,Windows,64-bit,0,Casual,14,0,Yes,No,71990,94201,23,4.7,7,1,/imagelaptop/dell/dell-inspiron-2-1.jpg,/imagelaptop/dell/dell-inspiron-2-2.jpg,/imagelaptop/dell/dell-inspiron-2-3.jpg,/imagelaptop/dell/dell-inspiron-2-4.jpg,/imagelaptop/dell/dell-inspiron-2-5.jpg
DELL,Inspiron,Intel,Core i5,11th,8 GB GB,DDR4,512 GB,0 GB,Windows,64-bit,0,Casual,14,0,Yes,No,71890,92549,22,4.3,3,0,/imagelaptop/dell/dell-inspiron-2-1.jpg,/imagelaptop/dell/dell-inspiron-2-2.jpg,/imagelaptop/dell/dell-inspiron-2-3.jpg,/imagelaptop/dell/dell-inspiron-2-4.jpg,/imagelaptop/dell/dell-inspiron-2-5.jpg
DELL,Inspiron,Intel,Core i5,11th,16 GB GB,DDR4,512 GB,0 GB,Windows,64-bit,0,ThinNlight,14,0,No,No,67990,89849,24,4.4,93,9,/imagelaptop/dell/dell-inspiron-2-1.jpg,/imagelaptop/dell/dell-inspiron-2-2.jpg,/imagelaptop/dell/dell-inspiron-2-3.jpg,/imagelaptop/dell/dell-inspiron-2-4.jpg,/imagelaptop/dell/dell-inspiron-2-5.jpg
